suite,config_id,env_label,seed,strategy,display,episode,width,height,fault_count,active_fault_count,offroute_fault_count,fault_probability,switch_episode,success,steps,mismatches,replans,shield_blocks,repeated_loop,patch_count,initial_prediction_error,final_prediction_error,initial_control_weighted_error,final_control_weighted_error,blocked_key_count,guard_true_positive,guard_false_positive,guard_precision,guard_recall,false_block_rate
critical_sparse_faults,w15_f1,w15_f1,0,nominal_no_repair,Nominal,0,15,9,1,1,0,1.0,,0,180,170,11,0,1,0,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,nominal_no_repair,Nominal,1,15,9,1,1,0,1.0,,0,180,170,11,0,1,0,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,nominal_no_repair,Nominal,2,15,9,1,1,0,1.0,,0,180,170,11,0,1,0,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,nominal_no_repair,Nominal,3,15,9,1,1,0,1.0,,0,180,170,11,0,1,0,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,nominal_no_repair,Nominal,4,15,9,1,1,0,1.0,,0,180,170,11,0,1,0,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,nominal_no_repair,Nominal,5,15,9,1,1,0,1.0,,0,180,170,11,0,1,0,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,shield_only,Shield only,0,15,9,1,1,0,1.0,,0,180,170,12,1,1,1,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,shield_only,Shield only,1,15,9,1,1,0,1.0,,0,180,170,11,1,1,1,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,shield_only,Shield only,2,15,9,1,1,0,1.0,,0,180,170,11,1,1,1,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,shield_only,Shield only,3,15,9,1,1,0,1.0,,0,180,170,11,1,1,1,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,shield_only,Shield only,4,15,9,1,1,0,1.0,,0,180,170,11,1,1,1,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,shield_only,Shield only,5,15,9,1,1,0,1.0,,0,180,170,11,1,1,1,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,batch_episode_retrain,Batch episode,0,15,9,1,1,0,1.0,,0,180,170,11,0,1,0,,0.001851851851851852,,0.025,0.0,0.0,0.0,1.0,0.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,batch_episode_retrain,Batch episode,1,15,9,1,1,0,1.0,,1,16,0,16,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,batch_episode_retrain,Batch episode,2,15,9,1,1,0,1.0,,1,16,0,16,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,batch_episode_retrain,Batch episode,3,15,9,1,1,0,1.0,,1,16,0,16,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,batch_episode_retrain,Batch episode,4,15,9,1,1,0,1.0,,1,16,0,16,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,batch_episode_retrain,Batch episode,5,15,9,1,1,0,1.0,,1,16,0,16,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
critical_sparse_faults,w15_f1,w15_f1,0,threshold_8,Threshold 8,0,15,9,1,1,0,1.0,,1,24,8,24,0,0,1,,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,0.0
